"SampleID","Block","Time","Chamber","Frag","Pos","xE","yN"
"63A-3.O","6","3","A","3","O","642193.471","6074385.085"
"63A-3.I","6","3","A","3","I","642193.246","6074384.860"
"63A-3.N","6","3","A","3","N","642193.246","6074385.085"
"63A-3.E","6","3","A","3","E","642193.471","6074384.860"
"63A-4.O","6","3","A","4","O","642192.796","6074385.085"
"63A-4.I","6","3","A","4","I","642193.021","6074384.860"
"63A-4.N","6","3","A","4","N","642193.021","6074385.085"
"63A-4.W","6","3","A","4","W","642192.796","6074384.860"
"63B-1.O","6","3","B","1","O","642194.567","6074385.714"
"63B-1.I","6","3","B","1","I","642194.655","6074385.803"
"63B-1.S","6","3","B","1","S","642194.655","6074385.714"
"63B-1.W","6","3","B","1","W","642194.567","6074385.803"
"63B-2.O","6","3","B","2","O","642195.174","6074386.321"
"63B-2.I","6","3","B","2","I","642194.949","6074386.096"
"63B-2.N","6","3","B","2","N","642194.949","6074386.321"
"63B-2.E","6","3","B","2","E","642195.174","6074386.096"
"63B-3.O","6","3","B","3","O","642194.499","6074386.321"
"63B-3.I","6","3","B","3","I","642194.724","6074386.096"
"63B-3.N","6","3","B","3","N","642194.724","6074386.321"
"63B-3.W","6","3","B","3","W","642194.499","6074386.096"
"63B-4.O","6","3","B","4","O","642195.174","6074385.646"
"63B-4.I","6","3","B","4","I","642194.949","6074385.871"
"63B-4.S","6","3","B","4","S","642194.949","6074385.646"
"63B-4.E","6","3","B","4","E","642195.174","6074385.871"
"63C-1.O","6","3","C","1","O","642196.324","6074386.903"
"63C-1.I","6","3","C","1","I","642196.235","6074386.992"
"63C-1.S","6","3","C","1","S","642196.235","6074386.903"
"63C-1.E","6","3","C","1","E","642196.324","6074386.992"
"63C-2.O","6","3","C","2","O","642196.392","6074387.510"
"63C-2.I","6","3","C","2","I","642196.167","6074387.285"
"63C-2.N","6","3","C","2","N","642196.167","6074387.510"
"63C-2.E","6","3","C","2","E","642196.392","6074387.285"
"63C-3.O","6","3","C","3","O","642195.717","6074386.835"
"63C-3.I","6","3","C","3","I","642195.942","6074387.060"
"63C-3.S","6","3","C","3","S","642195.942","6074386.835"
"63C-3.W","6","3","C","3","W","642195.717","6074387.060"
"63C-4.O","6","3","C","4","O","642195.717","6074387.510"
"63C-4.I","6","3","C","4","I","642195.942","6074387.285"
"63C-4.N","6","3","C","4","N","642195.942","6074387.510"
"63C-4.W","6","3","C","4","W","642195.717","6074387.285"
"73A-1.O","7","3","A","1","O","        NA","         NA"
"73A-1.I","7","3","A","1","I","        NA","         NA"
"73A-1.N","7","3","A","1","N","        NA","         NA"
"73A-1.E","7","3","A","1","E","        NA","         NA"
"73A-2.O","7","3","A","2","O","        NA","         NA"
"73A-2.I","7","3","A","2","I","        NA","         NA"
"73A-2.S","7","3","A","2","S","        NA","         NA"
"73A-2.E","7","3","A","2","E","        NA","         NA"
"73A-3.O","7","3","A","3","O","        NA","         NA"
"73A-3.I","7","3","A","3","I","        NA","         NA"
"73A-3.S","7","3","A","3","S","        NA","         NA"
"73A-3.W","7","3","A","3","W","        NA","         NA"
"73A-4.O","7","3","A","4","O","        NA","         NA"
"73A-4.I","7","3","A","4","I","        NA","         NA"
"73A-4.N","7","3","A","4","N","        NA","         NA"
"73A-4.W","7","3","A","4","W","        NA","         NA"
"73B-1.O","7","3","B","1","O","        NA","         NA"
"73B-1.I","7","3","B","1","I","        NA","         NA"
"73B-1.N","7","3","B","1","N","        NA","         NA"
"73B-1.E","7","3","B","1","E","        NA","         NA"
"73B-2.O","7","3","B","2","O","        NA","         NA"
"73B-2.I","7","3","B","2","I","        NA","         NA"
"73B-2.S","7","3","B","2","S","        NA","         NA"
"73B-2.E","7","3","B","2","E","        NA","         NA"
"73B-3.O","7","3","B","3","O","        NA","         NA"
"73B-3.I","7","3","B","3","I","        NA","         NA"
"73B-3.S","7","3","B","3","S","        NA","         NA"
"73B-3.W","7","3","B","3","W","        NA","         NA"
"73B-4.O","7","3","B","4","O","        NA","         NA"
"73B-4.I","7","3","B","4","I","        NA","         NA"
"73B-4.N","7","3","B","4","N","        NA","         NA"
"73B-4.W","7","3","B","4","W","        NA","         NA"
"73C-1.O","7","3","C","1","O","        NA","         NA"
"73C-1.I","7","3","C","1","I","        NA","         NA"
"73C-1.S","7","3","C","1","S","        NA","         NA"
"73C-1.E","7","3","C","1","E","        NA","         NA"
"73C-2.O","7","3","C","2","O","        NA","         NA"
"73C-2.I","7","3","C","2","I","        NA","         NA"
"73C-2.S","7","3","C","2","S","        NA","         NA"
"73C-2.W","7","3","C","2","W","        NA","         NA"
"73C-3.O","7","3","C","3","O","        NA","         NA"
"73C-3.I","7","3","C","3","I","        NA","         NA"
"73C-3.N","7","3","C","3","N","        NA","         NA"
"73C-3.E","7","3","C","3","E","        NA","         NA"
"73C-4.O","7","3","C","4","O","        NA","         NA"
"73C-4.I","7","3","C","4","I","        NA","         NA"
"73C-4.N","7","3","C","4","N","        NA","         NA"
"73C-4.W","7","3","C","4","W","        NA","         NA"
"83A-1.O","8","3","A","1","O","642108.167","6074309.498"
"83A-1.I","8","3","A","1","I","642108.255","6074309.587"
"83A-1.S","8","3","A","1","S","642108.255","6074309.498"
"83A-1.W","8","3","A","1","W","642108.167","6074309.587"
"83A-2.O","8","3","A","2","O","642108.098","6074310.105"
"83A-2.I","8","3","A","2","I","642108.323","6074309.880"
"83A-2.N","8","3","A","2","N","642108.323","6074310.105"
"83A-2.W","8","3","A","2","W","642108.098","6074309.880"
"83A-3.O","8","3","A","3","O","642108.773","6074310.105"
"83A-3.I","8","3","A","3","I","642108.548","6074309.880"
"83A-3.N","8","3","A","3","N","642108.548","6074310.105"
"83A-3.E","8","3","A","3","E","642108.773","6074309.880"
"83A-4.O","8","3","A","4","O","642108.773","6074309.430"
"83A-4.I","8","3","A","4","I","642108.548","6074309.655"
"83A-4.S","8","3","A","4","S","642108.548","6074309.430"
"83A-4.E","8","3","A","4","E","642108.773","6074309.655"
"83B-1.O","8","3","B","1","O","642102.071","6074314.903"
"83B-1.I","8","3","B","1","I","642101.982","6074314.814"
"83B-1.N","8","3","B","1","N","642101.982","6074314.903"
"83B-1.E","8","3","B","1","E","642102.071","6074314.814"
"83B-2.O","8","3","B","2","O","642101.464","6074314.296"
"83B-2.I","8","3","B","2","I","642101.689","6074314.521"
"83B-2.S","8","3","B","2","S","642101.689","6074314.296"
"83B-2.W","8","3","B","2","W","642101.464","6074314.521"
"83B-3.O","8","3","B","3","O","642102.139","6074314.296"
"83B-3.I","8","3","B","3","I","642101.914","6074314.521"
"83B-3.S","8","3","B","3","S","642101.914","6074314.296"
"83B-3.E","8","3","B","3","E","642102.139","6074314.521"
"83B-4.O","8","3","B","4","O","642101.464","6074314.971"
"83B-4.I","8","3","B","4","I","642101.689","6074314.746"
"83B-4.N","8","3","B","4","N","642101.689","6074314.971"
"83B-4.W","8","3","B","4","W","642101.464","6074314.746"
"83C-1.O","8","3","C","1","O","642110.723","6074307.808"
"83C-1.I","8","3","C","1","I","642110.811","6074307.896"
"83C-1.S","8","3","C","1","S","642110.811","6074307.808"
"83C-1.W","8","3","C","1","W","642110.723","6074307.896"
"83C-2.O","8","3","C","2","O","642111.330","6074307.739"
"83C-2.I","8","3","C","2","I","642111.105","6074307.964"
"83C-2.S","8","3","C","2","S","642111.105","6074307.739"
"83C-2.E","8","3","C","2","E","642111.330","6074307.964"
"83C-3.O","8","3","C","3","O","642111.330","6074308.414"
"83C-3.I","8","3","C","3","I","642111.105","6074308.189"
"83C-3.N","8","3","C","3","N","642111.105","6074308.414"
"83C-3.E","8","3","C","3","E","642111.330","6074308.189"
"83C-4.O","8","3","C","4","O","642110.655","6074308.414"
"83C-4.I","8","3","C","4","I","642110.880","6074308.189"
"83C-4.N","8","3","C","4","N","642110.880","6074308.414"
"83C-4.W","8","3","C","4","W","642110.655","6074308.189"
"14A-1.O","1","4","A","1","O","642181.090","6074268.757"
"14A-1.I","1","4","A","1","I","642181.178","6074268.669"
"14A-1.N","1","4","A","1","N","642181.178","6074268.757"
"14A-1.W","1","4","A","1","W","642181.090","6074268.669"
"14A-2.O","1","4","A","2","O","642181.021","6074268.151"
"14A-2.I","1","4","A","2","I","642181.246","6074268.376"
"14A-2.S","1","4","A","2","S","642181.246","6074268.151"
"14A-2.W","1","4","A","2","W","642181.021","6074268.376"
"14A-3.O","1","4","A","3","O","642181.696","6074268.151"
"14A-3.I","1","4","A","3","I","642181.471","6074268.376"
"14A-3.S","1","4","A","3","S","642181.471","6074268.151"
"14A-3.E","1","4","A","3","E","642181.696","6074268.376"
"14A-4.O","1","4","A","4","O","642181.696","6074268.826"
"14A-4.I","1","4","A","4","I","642181.471","6074268.601"
"14A-4.N","1","4","A","4","N","642181.471","6074268.826"
"14A-4.E","1","4","A","4","E","642181.696","6074268.601"
"14B-1.O","1","4","B","1","O","642183.121","6074266.496"
"14B-1.I","1","4","B","1","I","642183.033","6074266.584"
"14B-1.S","1","4","B","1","S","642183.033","6074266.496"
"14B-1.E","1","4","B","1","E","642183.121","6074266.584"
"14B-2.O","1","4","B","2","O","642182.515","6074266.428"
"14B-2.I","1","4","B","2","I","642182.740","6074266.653"
"14B-2.S","1","4","B","2","S","642182.740","6074266.428"
"14B-2.W","1","4","B","2","W","642182.515","6074266.653"
"14B-3.O","1","4","B","3","O","642183.190","6074267.103"
"14B-3.I","1","4","B","3","I","642182.965","6074266.878"
"14B-3.N","1","4","B","3","N","642182.965","6074267.103"
"14B-3.E","1","4","B","3","E","642183.190","6074266.878"
"14B-4.O","1","4","B","4","O","642182.515","6074267.103"
"14B-4.I","1","4","B","4","I","642182.740","6074266.878"
"14B-4.N","1","4","B","4","N","642182.740","6074267.103"
"14B-4.W","1","4","B","4","W","642182.515","6074266.878"
"14C-1.O","1","4","C","1","O","642183.097","6074268.670"
"14C-1.I","1","4","C","1","I","642183.009","6074268.582"
"14C-1.N","1","4","C","1","N","642183.009","6074268.670"
"14C-1.E","1","4","C","1","E","642183.097","6074268.582"
"14C-2.O","1","4","C","2","O","642182.491","6074268.739"
"14C-2.I","1","4","C","2","I","642182.716","6074268.514"
"14C-2.N","1","4","C","2","N","642182.716","6074268.739"
"14C-2.W","1","4","C","2","W","642182.491","6074268.514"
"14C-3.O","1","4","C","3","O","642183.166","6074268.064"
"14C-3.I","1","4","C","3","I","642182.941","6074268.289"
"14C-3.S","1","4","C","3","S","642182.941","6074268.064"
"14C-3.E","1","4","C","3","E","642183.166","6074268.289"
"14C-4.O","1","4","C","4","O","642182.491","6074268.064"
"14C-4.I","1","4","C","4","I","642182.716","6074268.289"
"14C-4.S","1","4","C","4","S","642182.716","6074268.064"
"14C-4.W","1","4","C","4","W","642182.491","6074268.289"
"24A-1.O","2","4","A","1","O","642183.859","6074279.093"
"24A-1.I","2","4","A","1","I","642183.947","6074279.004"
"24A-1.N","2","4","A","1","N","642183.947","6074279.093"
"24A-1.W","2","4","A","1","W","642183.859","6074279.004"
"24A-2.O","2","4","A","2","O","642184.466","6074278.486"
"24A-2.I","2","4","A","2","I","642184.241","6074278.711"
"24A-2.S","2","4","A","2","S","642184.241","6074278.486"
"24A-2.E","2","4","A","2","E","642184.466","6074278.711"
"24A-3.O","2","4","A","3","O","642184.466","6074279.161"
"24A-3.I","2","4","A","3","I","642184.241","6074278.936"
"24A-3.N","2","4","A","3","N","642184.241","6074279.161"
"24A-3.E","2","4","A","3","E","642184.466","6074278.936"
"24A-4.O","2","4","A","4","O","642183.791","6074278.486"
"24A-4.I","2","4","A","4","I","642184.016","6074278.711"
"24A-4.S","2","4","A","4","S","642184.016","6074278.486"
"24A-4.W","2","4","A","4","W","642183.791","6074278.711"
"24B-1.O","2","4","B","1","O","642183.917","6074275.508"
"24B-1.I","2","4","B","1","I","642184.006","6074275.596"
"24B-1.S","2","4","B","1","S","642184.006","6074275.508"
"24B-1.W","2","4","B","1","W","642183.917","6074275.596"
"24B-2.O","2","4","B","2","O","642184.524","6074275.440"
"24B-2.I","2","4","B","2","I","642184.299","6074275.665"
"24B-2.S","2","4","B","2","S","642184.299","6074275.440"
"24B-2.E","2","4","B","2","E","642184.524","6074275.665"
"24B-3.O","2","4","B","3","O","642183.849","6074276.115"
"24B-3.I","2","4","B","3","I","642184.074","6074275.890"
"24B-3.N","2","4","B","3","N","642184.074","6074276.115"
"24B-3.W","2","4","B","3","W","642183.849","6074275.890"
"24B-4.O","2","4","B","4","O","642184.524","6074276.115"
"24B-4.I","2","4","B","4","I","642184.299","6074275.890"
"24B-4.N","2","4","B","4","N","642184.299","6074276.115"
"24B-4.E","2","4","B","4","E","642184.524","6074275.890"
"24C-1.O","2","4","C","1","O","642185.232","6074276.970"
"24C-1.I","2","4","C","1","I","642185.321","6074277.058"
"24C-1.S","2","4","C","1","S","642185.321","6074276.970"
"24C-1.W","2","4","C","1","W","642185.232","6074277.058"
"24C-2.O","2","4","C","2","O","642185.839","6074277.577"
"24C-2.I","2","4","C","2","I","642185.614","6074277.352"
"24C-2.N","2","4","C","2","N","642185.614","6074277.577"
"24C-2.E","2","4","C","2","E","642185.839","6074277.352"
"24C-3.O","2","4","C","3","O","642185.164","6074277.577"
"24C-3.I","2","4","C","3","I","642185.389","6074277.352"
"24C-3.N","2","4","C","3","N","642185.389","6074277.577"
"24C-3.W","2","4","C","3","W","642185.164","6074277.352"
"24C-4.O","2","4","C","4","O","642185.839","6074276.902"
"24C-4.I","2","4","C","4","I","642185.614","6074277.127"
"24C-4.S","2","4","C","4","S","642185.614","6074276.902"
"24C-4.E","2","4","C","4","E","642185.839","6074277.127"
"34A-1.O","3","4","A","1","O","642177.022","6074277.719"
"34A-1.I","3","4","A","1","I","642176.934","6074277.807"
"34A-1.S","3","4","A","1","S","642176.934","6074277.719"
"34A-1.E","3","4","A","1","E","642177.022","6074277.807"
"34A-2.O","3","4","A","2","O","642176.415","6074277.650"
"34A-2.I","3","4","A","2","I","642176.640","6074277.875"
"34A-2.S","3","4","A","2","S","642176.640","6074277.650"
"34A-2.W","3","4","A","2","W","642176.415","6074277.875"
"34A-3.O","3","4","A","3","O","642176.415","6074278.325"
"34A-3.I","3","4","A","3","I","642176.640","6074278.100"
"34A-3.N","3","4","A","3","N","642176.640","6074278.325"
"34A-3.W","3","4","A","3","W","642176.415","6074278.100"
"34A-4.O","3","4","A","4","O","642177.090","6074278.325"
"34A-4.I","3","4","A","4","I","642176.865","6074278.100"
"34A-4.N","3","4","A","4","N","642176.865","6074278.325"
"34A-4.E","3","4","A","4","E","642177.090","6074278.100"
"34B-1.O","3","4","B","1","O","642178.400","6074279.392"
"34B-1.I","3","4","B","1","I","642178.311","6074279.304"
"34B-1.N","3","4","B","1","N","642178.311","6074279.392"
"34B-1.E","3","4","B","1","E","642178.400","6074279.304"
"34B-2.O","3","4","B","2","O","642177.793","6074279.461"
"34B-2.I","3","4","B","2","I","642178.018","6074279.236"
"34B-2.N","3","4","B","2","N","642178.018","6074279.461"
"34B-2.W","3","4","B","2","W","642177.793","6074279.236"
"34B-3.O","3","4","B","3","O","642177.793","6074278.786"
"34B-3.I","3","4","B","3","I","642178.018","6074279.011"
"34B-3.S","3","4","B","3","S","642178.018","6074278.786"
"34B-3.W","3","4","B","3","W","642177.793","6074279.011"
"34B-4.O","3","4","B","4","O","642178.468","6074278.786"
"34B-4.I","3","4","B","4","I","642178.243","6074279.011"
"34B-4.S","3","4","B","4","S","642178.243","6074278.786"
"34B-4.E","3","4","B","4","E","642178.468","6074279.011"
"34C-1.O","3","4","C","1","O","642176.704","6074280.771"
"34C-1.I","3","4","C","1","I","642176.793","6074280.683"
"34C-1.N","3","4","C","1","N","642176.793","6074280.771"
"34C-1.W","3","4","C","1","W","642176.704","6074280.683"
"34C-2.O","3","4","C","2","O","642177.311","6074280.164"
"34C-2.I","3","4","C","2","I","642177.086","6074280.389"
"34C-2.S","3","4","C","2","S","642177.086","6074280.164"
"34C-2.E","3","4","C","2","E","642177.311","6074280.389"
"34C-3.O","3","4","C","3","O","642176.636","6074280.164"
"34C-3.I","3","4","C","3","I","642176.861","6074280.389"
"34C-3.S","3","4","C","3","S","642176.861","6074280.164"
"34C-3.W","3","4","C","3","W","642176.636","6074280.389"
"34C-4.O","3","4","C","4","O","642177.311","6074280.839"
"34C-4.I","3","4","C","4","I","642177.086","6074280.614"
"34C-4.N","3","4","C","4","N","642177.086","6074280.839"
"34C-4.E","3","4","C","4","E","642177.311","6074280.614"
"44A-1.O","4","4","A","1","O","642178.437","6074284.593"
"44A-1.I","4","4","A","1","I","642178.348","6074284.682"
"44A-1.S","4","4","A","1","S","642178.348","6074284.593"
"44A-1.E","4","4","A","1","E","642178.437","6074284.682"
"44A-2.O","4","4","A","2","O","642178.505","6074285.200"
"44A-2.I","4","4","A","2","I","642178.280","6074284.975"
"44A-2.N","4","4","A","2","N","642178.280","6074285.200"
"44A-2.E","4","4","A","2","E","642178.505","6074284.975"
"44A-3.O","4","4","A","3","O","642177.830","6074285.200"
"44A-3.I","4","4","A","3","I","642178.055","6074284.975"
"44A-3.N","4","4","A","3","N","642178.055","6074285.200"
"44A-3.W","4","4","A","3","W","642177.830","6074284.975"
"44A-4.O","4","4","A","4","O","642177.830","6074284.525"
"44A-4.I","4","4","A","4","I","642178.055","6074284.750"
"44A-4.S","4","4","A","4","S","642178.055","6074284.525"
"44A-4.W","4","4","A","4","W","642177.830","6074284.750"
"44B-1.O","4","4","B","1","O","642178.975","6074286.919"
"44B-1.I","4","4","B","1","I","642178.886","6074286.830"
"44B-1.N","4","4","B","1","N","642178.886","6074286.919"
"44B-1.E","4","4","B","1","E","642178.975","6074286.830"
"44B-2.O","4","4","B","2","O","642178.368","6074286.312"
"44B-2.I","4","4","B","2","I","642178.593","6074286.537"
"44B-2.S","4","4","B","2","S","642178.593","6074286.312"
"44B-2.W","4","4","B","2","W","642178.368","6074286.537"
"44B-3.O","4","4","B","3","O","642178.368","6074286.987"
"44B-3.I","4","4","B","3","I","642178.593","6074286.762"
"44B-3.N","4","4","B","3","N","642178.593","6074286.987"
"44B-3.W","4","4","B","3","W","642178.368","6074286.762"
"44B-4.O","4","4","B","4","O","642179.043","6074286.312"
"44B-4.I","4","4","B","4","I","642178.818","6074286.537"
"44B-4.S","4","4","B","4","S","642178.818","6074286.312"
"44B-4.E","4","4","B","4","E","642179.043","6074286.537"
"44C-1.O","4","4","C","1","O","642178.408","6074287.915"
"44C-1.I","4","4","C","1","I","642178.497","6074288.003"
"44C-1.S","4","4","C","1","S","642178.497","6074287.915"
"44C-1.W","4","4","C","1","W","642178.408","6074288.003"
"44C-2.O","4","4","C","2","O","642179.015","6074287.846"
"44C-2.I","4","4","C","2","I","642178.790","6074288.071"
"44C-2.S","4","4","C","2","S","642178.790","6074287.846"
"44C-2.E","4","4","C","2","E","642179.015","6074288.071"
"44C-3.O","4","4","C","3","O","642178.340","6074288.521"
"44C-3.I","4","4","C","3","I","642178.565","6074288.296"
"44C-3.N","4","4","C","3","N","642178.565","6074288.521"
"44C-3.W","4","4","C","3","W","642178.340","6074288.296"
"44C-4.O","4","4","C","4","O","642179.015","6074288.521"
"44C-4.I","4","4","C","4","I","642178.790","6074288.296"
"44C-4.N","4","4","C","4","N","642178.790","6074288.521"
"44C-4.E","4","4","C","4","E","642179.015","6074288.296"
"54A-1.O","5","4","A","1","O","642173.971","6074303.973"
"54A-1.I","5","4","A","1","I","642174.060","6074304.061"
"54A-1.S","5","4","A","1","S","642174.060","6074303.973"
"54A-1.W","5","4","A","1","W","642173.971","6074304.061"
"54A-2.O","5","4","A","2","O","642173.903","6074304.580"
"54A-2.I","5","4","A","2","I","642174.128","6074304.355"
"54A-2.N","5","4","A","2","N","642174.128","6074304.580"
"54A-2.W","5","4","A","2","W","642173.903","6074304.355"
"54A-3.O","5","4","A","3","O","642174.578","6074303.905"
"54A-3.I","5","4","A","3","I","642174.353","6074304.130"
"54A-3.S","5","4","A","3","S","642174.353","6074303.905"
"54A-3.E","5","4","A","3","E","642174.578","6074304.130"
"54A-4.O","5","4","A","4","O","642174.578","6074304.580"
"54A-4.I","5","4","A","4","I","642174.353","6074304.355"
"54A-4.N","5","4","A","4","N","642174.353","6074304.580"
"54A-4.E","5","4","A","4","E","642174.578","6074304.355"
"54B-1.O","5","4","B","1","O","642172.580","6074304.891"
"54B-1.I","5","4","B","1","I","642172.669","6074304.980"
"54B-1.S","5","4","B","1","S","642172.669","6074304.891"
"54B-1.W","5","4","B","1","W","642172.580","6074304.980"
"54B-2.O","5","4","B","2","O","642172.512","6074305.498"
"54B-2.I","5","4","B","2","I","642172.737","6074305.273"
"54B-2.N","5","4","B","2","N","642172.737","6074305.498"
"54B-2.W","5","4","B","2","W","642172.512","6074305.273"
"54B-3.O","5","4","B","3","O","642173.187","6074305.498"
"54B-3.I","5","4","B","3","I","642172.962","6074305.273"
"54B-3.N","5","4","B","3","N","642172.962","6074305.498"
"54B-3.E","5","4","B","3","E","642173.187","6074305.273"
"54B-4.O","5","4","B","4","O","642173.187","6074304.823"
"54B-4.I","5","4","B","4","I","642172.962","6074305.048"
"54B-4.S","5","4","B","4","S","642172.962","6074304.823"
"54B-4.E","5","4","B","4","E","642173.187","6074305.048"
"54C-1.O","5","4","C","1","O","642175.438","6074304.252"
"54C-1.I","5","4","C","1","I","642175.526","6074304.341"
"54C-1.S","5","4","C","1","S","642175.526","6074304.252"
"54C-1.W","5","4","C","1","W","642175.438","6074304.341"
"54C-2.O","5","4","C","2","O","642175.369","6074304.859"
"54C-2.I","5","4","C","2","I","642175.594","6074304.634"
"54C-2.N","5","4","C","2","N","642175.594","6074304.859"
"54C-2.W","5","4","C","2","W","642175.369","6074304.634"
"54C-3.O","5","4","C","3","O","642176.044","6074304.859"
"54C-3.I","5","4","C","3","I","642175.819","6074304.634"
"54C-3.N","5","4","C","3","N","642175.819","6074304.859"
"54C-3.E","5","4","C","3","E","642176.044","6074304.634"
"54C-4.O","5","4","C","4","O","642176.044","6074304.184"
"54C-4.I","5","4","C","4","I","642175.819","6074304.409"
"54C-4.S","5","4","C","4","S","642175.819","6074304.184"
"54C-4.E","5","4","C","4","E","642176.044","6074304.409"
"64A-1.O","6","4","A","1","O","642196.786","6074383.247"
"64A-1.I","6","4","A","1","I","642196.697","6074383.335"
"64A-1.S","6","4","A","1","S","642196.697","6074383.247"
"64A-1.E","6","4","A","1","E","642196.786","6074383.335"
"64A-2.O","6","4","A","2","O","642196.179","6074383.179"
"64A-2.I","6","4","A","2","I","642196.404","6074383.404"
"64A-2.S","6","4","A","2","S","642196.404","6074383.179"
"64A-2.W","6","4","A","2","W","642196.179","6074383.404"
"64A-3.O","6","4","A","3","O","642196.854","6074383.854"
"64A-3.I","6","4","A","3","I","642196.629","6074383.629"
"64A-3.N","6","4","A","3","N","642196.629","6074383.854"
"64A-3.E","6","4","A","3","E","642196.854","6074383.629"
"64A-4.O","6","4","A","4","O","642196.179","6074383.854"
"64A-4.I","6","4","A","4","I","642196.404","6074383.629"
"64A-4.N","6","4","A","4","N","642196.404","6074383.854"
"64A-4.W","6","4","A","4","W","642196.179","6074383.629"
"64B-1.O","6","4","B","1","O","642194.798","6074384.274"
"64B-1.I","6","4","B","1","I","642194.887","6074384.363"
"64B-1.S","6","4","B","1","S","642194.887","6074384.274"
"64B-1.W","6","4","B","1","W","642194.798","6074384.363"
"64B-2.O","6","4","B","2","O","642195.405","6074384.206"
"64B-2.I","6","4","B","2","I","642195.180","6074384.431"
"64B-2.S","6","4","B","2","S","642195.180","6074384.206"
"64B-2.E","6","4","B","2","E","642195.405","6074384.431"
"64B-3.O","6","4","B","3","O","642194.730","6074384.881"
"64B-3.I","6","4","B","3","I","642194.955","6074384.656"
"64B-3.N","6","4","B","3","N","642194.955","6074384.881"
"64B-3.W","6","4","B","3","W","642194.730","6074384.656"
"64B-4.O","6","4","B","4","O","642195.405","6074384.881"
"64B-4.I","6","4","B","4","I","642195.180","6074384.656"
"64B-4.N","6","4","B","4","N","642195.180","6074384.881"
"64B-4.E","6","4","B","4","E","642195.405","6074384.656"
"64C-1.O","6","4","C","1","O","642194.950","6074381.226"
"64C-1.I","6","4","C","1","I","642194.862","6074381.315"
"64C-1.S","6","4","C","1","S","642194.862","6074381.226"
"64C-1.E","6","4","C","1","E","642194.950","6074381.315"
"64C-2.O","6","4","C","2","O","642195.018","6074381.833"
"64C-2.I","6","4","C","2","I","642194.793","6074381.608"
"64C-2.N","6","4","C","2","N","642194.793","6074381.833"
"64C-2.E","6","4","C","2","E","642195.018","6074381.608"
"64C-3.O","6","4","C","3","O","642194.343","6074381.833"
"64C-3.I","6","4","C","3","I","642194.568","6074381.608"
"64C-3.N","6","4","C","3","N","642194.568","6074381.833"
"64C-3.W","6","4","C","3","W","642194.343","6074381.608"
"64C-4.O","6","4","C","4","O","642194.343","6074381.158"
"64C-4.I","6","4","C","4","I","642194.568","6074381.383"
"64C-4.S","6","4","C","4","S","642194.568","6074381.158"
"64C-4.W","6","4","C","4","W","642194.343","6074381.383"
"74A-1.O","7","4","A","1","O","642098.269","6074232.731"
"74A-1.I","7","4","A","1","I","642098.181","6074232.819"
"74A-1.S","7","4","A","1","S","642098.181","6074232.731"
"74A-1.E","7","4","A","1","E","642098.269","6074232.819"
"74A-2.O","7","4","A","2","O","642098.338","6074233.338"
"74A-2.I","7","4","A","2","I","642098.113","6074233.112"
"74A-2.N","7","4","A","2","N","642098.113","6074233.338"
"74A-2.E","7","4","A","2","E","642098.338","6074233.112"
"74A-3.O","7","4","A","3","O","642097.663","6074232.662"
"74A-3.I","7","4","A","3","I","642097.888","6074232.888"
"74A-3.S","7","4","A","3","S","642097.888","6074232.662"
"74A-3.W","7","4","A","3","W","642097.663","6074232.888"
"74A-4.O","7","4","A","4","O","642097.663","6074233.338"
"74A-4.I","7","4","A","4","I","642097.888","6074233.112"
"74A-4.N","7","4","A","4","N","642097.888","6074233.338"
"74A-4.W","7","4","A","4","W","642097.663","6074233.112"
"74B-1.O","7","4","B","1","O","642101.971","6074231.570"
"74B-1.I","7","4","B","1","I","642102.059","6074231.658"
"74B-1.S","7","4","B","1","S","642102.059","6074231.570"
"74B-1.W","7","4","B","1","W","642101.971","6074231.658"
"74B-2.O","7","4","B","2","O","642101.902","6074232.176"
"74B-2.I","7","4","B","2","I","642102.127","6074231.951"
"74B-2.N","7","4","B","2","N","642102.127","6074232.176"
"74B-2.W","7","4","B","2","W","642101.902","6074231.951"
"74B-3.O","7","4","B","3","O","642102.577","6074231.501"
"74B-3.I","7","4","B","3","I","642102.352","6074231.726"
"74B-3.S","7","4","B","3","S","642102.352","6074231.501"
"74B-3.E","7","4","B","3","E","642102.577","6074231.726"
"74B-4.O","7","4","B","4","O","642102.577","6074232.176"
"74B-4.I","7","4","B","4","I","642102.352","6074231.951"
"74B-4.N","7","4","B","4","N","642102.352","6074232.176"
"74B-4.E","7","4","B","4","E","642102.577","6074231.951"
"74C-1.O","7","4","C","1","O","642099.428","6074230.732"
"74C-1.I","7","4","C","1","I","642099.516","6074230.820"
"74C-1.S","7","4","C","1","S","642099.516","6074230.732"
"74C-1.W","7","4","C","1","W","642099.428","6074230.820"
"74C-2.O","7","4","C","2","O","642099.359","6074231.339"
"74C-2.I","7","4","C","2","I","642099.584","6074231.114"
"74C-2.N","7","4","C","2","N","642099.584","6074231.339"
"74C-2.W","7","4","C","2","W","642099.359","6074231.114"
"74C-3.O","7","4","C","3","O","642100.034","6074230.664"
"74C-3.I","7","4","C","3","I","642099.809","6074230.889"
"74C-3.S","7","4","C","3","S","642099.809","6074230.664"
"74C-3.E","7","4","C","3","E","642100.034","6074230.889"
"74C-4.O","7","4","C","4","O","642100.034","6074231.339"
"74C-4.I","7","4","C","4","I","642099.809","6074231.114"
